state,year,quarter,name,count,amount
madhya-pradesh,2020,3,Recharge & bill payments,25380467,9834190567.21
madhya-pradesh,2020,3,Financial Services,131725,122971108.07
madhya-pradesh,2020,3,Others,316321,144259293.32
madhya-pradesh,2020,4,Peer-to-peer payments,67972167,235584201864.22
madhya-pradesh,2020,4,Merchant payments,57707471,37315576877.15
madhya-pradesh,2020,4,Recharge & bill payments,27335834,10977774483.33
madhya-pradesh,2020,4,Financial Services,149532,132590450.07
madhya-pradesh,2020,4,Others,487537,264996097.61
madhya-pradesh,2021,1,Merchant payments,84812245,50098244499.51
madhya-pradesh,2021,1,Peer-to-peer payments,84070625,279938170703.82
madhya-pradesh,2021,1,Recharge & bill payments,32500681,13060914041.04
madhya-pradesh,2021,1,Financial Services,169378,161838389.8
madhya-pradesh,2021,1,Others,445569,274786748.13
madhya-pradesh,2021,2,Peer-to-peer payments,99367521,348935762191.1
madhya-pradesh,2021,2,Merchant payments,77113464,58839392449.99
madhya-pradesh,2021,2,Recharge & bill payments,46118636,17230546398.85
madhya-pradesh,2021,2,Financial Services,188726,177313389.67
madhya-pradesh,2021,2,Others,526333,317753606.01
madhya-pradesh,2021,3,Merchant payments,138433772,85885669792.43
madhya-pradesh,2021,3,Peer-to-peer payments,127654821,398912712886.46
madhya-pradesh,2021,3,Recharge & bill payments,44437315,19025346050.63
madhya-pradesh,2021,3,Financial Services,174454,180366422.58
madhya-pradesh,2021,3,Others,742972,408508699.44
madhya-pradesh,2021,4,Merchant payments,197193842,126461098235.02
madhya-pradesh,2021,4,Peer-to-peer payments,159649020,507118521843.36
madhya-pradesh,2021,4,Recharge & bill payments,46220966,22492766779.16
madhya-pradesh,2021,4,Financial Services,247925,246488171.38
madhya-pradesh,2021,4,Others,996331,568617375.59
madhya-pradesh,2022,1,Merchant payments,237691924,143310226696.72
madhya-pradesh,2022,1,Peer-to-peer payments,185008444,578201697703.75
madhya-pradesh,2022,1,Recharge & bill payments,48870314,25437774564.26
madhya-pradesh,2022,1,Financial Services,222923,219927120.16
madhya-pradesh,2022,1,Others,909453,495513514.75
madhya-pradesh,2022,2,Merchant payments,287616385,174183397721.36
madhya-pradesh,2022,2,Peer-to-peer payments,202093283,663180522499.34
madhya-pradesh,2022,2,Recharge & bill payments,54318983,29125694281.82
madhya-pradesh,2022,2,Financial Services,157672,153944499.74
madhya-pradesh,2022,2,Others,713506,381178326.32
madhya-pradesh,2022,3,Merchant payments,391105651,212445928287.4
madhya-pradesh,2022,3,Peer-to-peer payments,267013695,780650402034.4
madhya-pradesh,2022,3,Recharge & bill payments,72148870,39132574047.52
madhya-pradesh,2022,3,Financial Services,240678,236981163.63
madhya-pradesh,2022,3,Others,750665,442608716.72
madhya-pradesh,2022,4,Merchant payments,492999084,272801597092.48
madhya-pradesh,2022,4,Peer-to-peer payments,325467851,984255199293.65
madhya-pradesh,2022,4,Recharge & bill payments,79289399,45143248068.82
madhya-pradesh,2022,4,Financial Services,286931,278304972.65
madhya-pradesh,2022,4,Others,785003,521508120.73
madhya-pradesh,2023,1,Merchant payments,404378350,208281637594.0
madhya-pradesh,2023,1,Peer-to-peer payments,263524301,809388762719.0
madhya-pradesh,2023,1,Recharge & bill payments,65818962,43725957842.0
madhya-pradesh,2023,1,Financial Services,226835,236606773.0
madhya-pradesh,2023,1,Others,618522,393634973.0
madhya-pradesh,2023,2,Merchant payments,479498828,236960764220.0
madhya-pradesh,2023,2,Peer-to-peer payments,294125925,916102516476.0
madhya-pradesh,2023,2,Recharge & bill payments,73584106,48712706741.0
madhya-pradesh,2023,2,Financial Services,248905,289207465.0
madhya-pradesh,2023,2,Others,579296,375754606.0
madhya-pradesh,2023,3,Merchant payments,567760229,255858070965.0
madhya-pradesh,2023,3,Peer-to-peer payments,333209928,929775417818.0
madhya-pradesh,2023,3,Recharge & bill payments,76997837,51434802126.0
madhya-pradesh,2023,3,Financial Services,318662,408838885.0
madhya-pradesh,2023,3,Others,525937,344868455.0
madhya-pradesh,2023,4,Merchant payments,648920525,304240605817.0
madhya-pradesh,2023,4,Peer-to-peer payments,373769167,1063381622538.0
madhya-pradesh,2023,4,Recharge & bill payments,78674422,58049633385.0
madhya-pradesh,2023,4,Financial Services,394962,494411136.0
madhya-pradesh,2023,4,Others,535537,336607811.0
madhya-pradesh,2024,1,Merchant payments,760567063,350364865596.0
madhya-pradesh,2024,1,Peer-to-peer payments,434322438,1209747808360.0
madhya-pradesh,2024,1,Recharge & bill payments,90377724,64385288241.0
madhya-pradesh,2024,1,Financial Services,392922,591281376.0
madhya-pradesh,2024,1,Others,496467,330986291.0
madhya-pradesh,2024,2,Merchant payments,876486253,396252287691.0
madhya-pradesh,2024,2,Peer-to-peer payments,462570675,1314542897421.0
madhya-pradesh,2024,2,Recharge & bill payments,95424865,67725929808.0
madhya-pradesh,2024,2,Financial Services,480050,758501127.0
madhya-pradesh,2024,2,Others,510214,400330580.0
madhya-pradesh,2024,3,Merchant payments,948087778,409029113947.0
madhya-pradesh,2024,3,Peer-to-peer payments,497526836,1279502846189.0
madhya-pradesh,2024,3,Recharge & bill payments,91085397,71189674865.0
madhya-pradesh,2024,3,Financial Services,607134,979041970.0
madhya-pradesh,2024,3,Others,431312,381789560.0
madhya-pradesh,2024,4,Merchant payments,1049208528,472351463536.0
madhya-pradesh,2024,4,Peer-to-peer payments,545405608,1455644524190.0
madhya-pradesh,2024,4,Recharge & bill payments,88543631,73837534565.0
madhya-pradesh,2024,4,Financial Services,1823754,1042853205.0
madhya-pradesh,2024,4,Others,420314,428693349.0
maharashtra,2018,1,Recharge & bill payments,9670237,2283567431.22
maharashtra,2018,1,Peer-to-peer payments,5227770,18283896464.75
maharashtra,2018,1,Merchant payments,616779,576964070.74
maharashtra,2018,1,Financial Services,235051,60997258.06
maharashtra,2018,1,Others,637197,506188032.95
maharashtra,2018,2,Recharge & bill payments,12384216,3725800358.68
maharashtra,2018,2,Peer-to-peer payments,7772336,30782831245.66
maharashtra,2018,2,Merchant payments,1306326,1226121649.5
maharashtra,2018,2,Financial Services,262875,85545909.44
maharashtra,2018,2,Others,559987,536758077.85
maharashtra,2018,3,Recharge & bill payments,14371791,4547486090.19
maharashtra,2018,3,Peer-to-peer payments,13470065,45466534003.98
maharashtra,2018,3,Merchant payments,2797204,1702220875.43
maharashtra,2018,3,Financial Services,234598,52348968.01
maharashtra,2018,3,Others,664880,492227795.64
maharashtra,2018,4,Peer-to-peer payments,20824667,68974011019.1
maharashtra,2018,4,Recharge & bill payments,18071025,5860865070.47
maharashtra,2018,4,Merchant payments,6047705,3985195742.25
maharashtra,2018,4,Financial Services,325121,77345546.53
maharashtra,2018,4,Others,821705,621519669.48
maharashtra,2019,1,Peer-to-peer payments,37360716,97373087988.09
maharashtra,2019,1,Recharge & bill payments,24540041,8256500586.65
maharashtra,2019,1,Merchant payments,12069119,5172594695.53
maharashtra,2019,1,Financial Services,287569,49487746.21
maharashtra,2019,1,Others,821624,569019903.86
maharashtra,2019,2,Peer-to-peer payments,42546317,130558153687.95
maharashtra,2019,2,Recharge & bill payments,29395661,12197234771.43
maharashtra,2019,2,Merchant payments,27854042,9728561726.77
maharashtra,2019,2,Financial Services,182840,45291636.11
maharashtra,2019,2,Others,1170993,765228265.8
maharashtra,2019,3,Peer-to-peer payments,57991699,165731686168.56
maharashtra,2019,3,Merchant payments,54683738,17545729507.4
maharashtra,2019,3,Recharge & bill payments,34309301,15471698543.74
maharashtra,2019,3,Financial Services,231467,54108447.39
maharashtra,2019,3,Others,1519376,814284077.86
maharashtra,2019,4,Merchant payments,80127804,27209874138.49
maharashtra,2019,4,Peer-to-peer payments,78795871,227268054757.22
maharashtra,2019,4,Recharge & bill payments,40705998,17794666215.04
maharashtra,2019,4,Financial Services,129755,49622863.82
maharashtra,2019,4,Others,1501192,672210824.98
maharashtra,2020,1,Merchant payments,100337738,35200130304.83
maharashtra,2020,1,Peer-to-peer payments,87067410,262541205695.84
maharashtra,2020,1,Recharge & bill payments,50199498,21603565070.43
maharashtra,2020,1,Financial Services,123476,91363684.13
maharashtra,2020,1,Others,1215959,558931962.88
maharashtra,2020,2,Peer-to-peer payments,74295930,239933338682.69
maharashtra,2020,2,Recharge & bill payments,60856480,23112343247.42
maharashtra,2020,2,Merchant payments,48965388,32859184582.22
maharashtra,2020,2,Financial Services,206461,211733275.78
maharashtra,2020,2,Others,466502,242917371.3
maharashtra,2020,3,Peer-to-peer payments,108436214,351555554813.21
maharashtra,2020,3,Merchant payments,100808237,60171102123.95
maharashtra,2020,3,Recharge & bill payments,58082283,27915727882.59
maharashtra,2020,3,Financial Services,325453,333669599.62
maharashtra,2020,3,Others,658737,331024593.07
maharashtra,2020,4,Merchant payments,189845640,103804638603.75
maharashtra,2020,4,Peer-to-peer payments,151741840,485747881733.82
maharashtra,2020,4,Recharge & bill payments,64556682,31556917821.78
maharashtra,2020,4,Financial Services,398409,418399992.54
maharashtra,2020,4,Others,1078433,627692680.41
maharashtra,2021,1,Merchant payments,253043309,129493046208.16
maharashtra,2021,1,Peer-to-peer payments,187021609,599213284361.8
maharashtra,2021,1,Recharge & bill payments,76389103,40057211827.16
maharashtra,2021,1,Financial Services,439551,492900202.68
maharashtra,2021,1,Others,966668,630909553.45
maharashtra,2021,2,Merchant payments,247194293,150864465217.02
maharashtra,2021,2,Peer-to-peer payments,228551961,719859665693.53
maharashtra,2021,2,Recharge & bill payments,96271138,43154405548.45
maharashtra,2021,2,Financial Services,504252,536780917.04
maharashtra,2021,2,Others,1094842,699738247.67
maharashtra,2021,3,Merchant payments,390051884,216701984638.99
maharashtra,2021,3,Peer-to-peer payments,296951706,890860873379.56
maharashtra,2021,3,Recharge & bill payments,103943973,50242023586.06
maharashtra,2021,3,Financial Services,448646,579098938.66
maharashtra,2021,3,Others,1477851,873324624.18
maharashtra,2021,4,Merchant payments,540351277,305512280091.42
maharashtra,2021,4,Peer-to-peer payments,361865450,1109862480618.22
maharashtra,2021,4,Recharge & bill payments,105990417,58087950922.44
maharashtra,2021,4,Financial Services,606265,707102765.31
maharashtra,2021,4,Others,1918093,1188658731.12
maharashtra,2022,1,Merchant payments,646277671,340240479374.37
maharashtra,2022,1,Peer-to-peer payments,411989717,1274889182430.21
maharashtra,2022,1,Recharge & bill payments,108896881,64507860103.55
maharashtra,2022,1,Financial Services,583243,677612619.28
maharashtra,2022,1,Others,1758926,1084139453.73
maharashtra,2022,2,Merchant payments,810961772,428469294407.16
maharashtra,2022,2,Peer-to-peer payments,470258043,1501201968773.81
maharashtra,2022,2,Recharge & bill payments,124280427,75110969246.16
maharashtra,2022,2,Financial Services,490152,559321829.45
maharashtra,2022,2,Others,1542719,930827919.3
maharashtra,2022,3,Merchant payments,876618082,432250721734.13
maharashtra,2022,3,Peer-to-peer payments,483481713,1434565548650.91
maharashtra,2022,3,Recharge & bill payments,124545840,79360150487.37
maharashtra,2022,3,Financial Services,521362,571583115.67
maharashtra,2022,3,Others,1222420,831183386.47
maharashtra,2022,4,Merchant payments,1025666187,502660888415.46
maharashtra,2022,4,Peer-to-peer payments,535142126,1622619308526.96
maharashtra,2022,4,Recharge & bill payments,126118544,83576414221.03
maharashtra,2022,4,Financial Services,620124,699276779.19
maharashtra,2022,4,Others,1228291,914951674.48
maharashtra,2023,1,Merchant payments,1134579287,502987953087.0
maharashtra,2023,1,Peer-to-peer payments,572326605,1752752577223.0
maharashtra,2023,1,Recharge & bill payments,139414546,104828264973.0
maharashtra,2023,1,Financial Services,667987,763120514.0
maharashtra,2023,1,Others,1280074,953990262.0
maharashtra,2023,2,Merchant payments,1289778683,567713506184.0
maharashtra,2023,2,Peer-to-peer payments,620475611,1923752701888.0
maharashtra,2023,2,Recharge & bill payments,151613474,112846643294.0
maharashtra,2023,2,Financial Services,697164,821061690.0
maharashtra,2023,2,Others,1152916,870693412.0
maharashtra,2023,3,Merchant payments,1442968360,623156210487.0
maharashtra,2023,3,Peer-to-peer payments,689021709,2006148405860.0
maharashtra,2023,3,Recharge & bill payments,156785138,120947991569.0
maharashtra,2023,3,Financial Services,824436,1088491523.0
maharashtra,2023,3,Others,1078944,831084802.0
maharashtra,2023,4,Merchant payments,1646497204,707862700173.0
maharashtra,2023,4,Peer-to-peer payments,767517612,2254104157529.0
maharashtra,2023,4,Recharge & bill payments,155965094,133821812867.0
maharashtra,2023,4,Financial Services,1025481,1362709031.0
maharashtra,2023,4,Others,1157334,863555358.0
maharashtra,2024,1,Merchant payments,1821471481,754044465385.0
maharashtra,2024,1,Peer-to-peer payments,843766518,2472993827118.0
maharashtra,2024,1,Recharge & bill payments,168431872,143453128973.0
maharashtra,2024,1,Financial Services,1024838,1577112130.0
maharashtra,2024,1,Others,1075772,830361250.0
maharashtra,2024,2,Merchant payments,2008664821,832044260771.0
maharashtra,2024,2,Peer-to-peer payments,879509986,2596196230098.0
maharashtra,2024,2,Recharge & bill payments,173148051,142150478979.0
maharashtra,2024,2,Financial Services,1111574,1823280899.0
maharashtra,2024,2,Others,1060370,975082840.0
maharashtra,2024,3,Merchant payments,2136665237,875057356694.0
maharashtra,2024,3,Peer-to-peer payments,971212505,2659562391989.0
maharashtra,2024,3,Recharge & bill payments,177213655,149372864990.0
maharashtra,2024,3,Financial Services,1413867,2254480451.0
maharashtra,2024,3,Others,898731,1021568015.0
maharashtra,2024,4,Merchant payments,2393917535,1009302079777.0
maharashtra,2024,4,Peer-to-peer payments,1061923073,2988739020373.0
maharashtra,2024,4,Recharge & bill payments,173698536,149455601195.0
maharashtra,2024,4,Financial Services,3784218,2349724009.0
maharashtra,2024,4,Others,908477,1182025533.0
manipur,2018,1,Recharge & bill payments,50212,6463184.55
manipur,2018,1,Peer-to-peer payments,26382,115495173.56
manipur,2018,1,Financial Services,2660,412579.54
manipur,2018,1,Merchant payments,1614,3616475.64
manipur,2018,1,Others,3201,2058760.64
manipur,2018,2,Recharge & bill payments,77991,11541247.78
manipur,2018,2,Peer-to-peer payments,60365,232157389.79
manipur,2018,2,Financial Services,5992,1241901.27
manipur,2018,2,Merchant payments,4041,5366759.83
manipur,2018,2,Others,3332,2902422.65
manipur,2018,3,Peer-to-peer payments,95204,357768750.18
manipur,2018,3,Recharge & bill payments,81323,13912990.48
manipur,2018,3,Merchant payments,7396,9180953.98
manipur,2018,3,Financial Services,2577,333081.64
manipur,2018,3,Others,2758,2135468.51
manipur,2018,4,Recharge & bill payments,113507,18898063.28
manipur,2018,4,Peer-to-peer payments,104872,562009595.96
manipur,2018,4,Merchant payments,13333,20685433.28
manipur,2018,4,Financial Services,1452,307325.24
manipur,2018,4,Others,2946,3783141.54
manipur,2019,1,Peer-to-peer payments,127067,619919870.75
manipur,2019,1,Recharge & bill payments,120000,22106830.37
manipur,2019,1,Merchant payments,15190,14580183.38
manipur,2019,1,Financial Services,800,174777.17
manipur,2019,1,Others,2352,3116398.76
manipur,2019,2,Peer-to-peer payments,120153,679785849.14
manipur,2019,2,Recharge & bill payments,116500,23573234.27
manipur,2019,2,Merchant payments,18044,15996651.15
manipur,2019,2,Financial Services,387,91955.02
manipur,2019,2,Others,2341,3342252.58
manipur,2019,3,Recharge & bill payments,180057,36634657.05
manipur,2019,3,Peer-to-peer payments,144965,803335616.63
manipur,2019,3,Merchant payments,17683,20490224.44
manipur,2019,3,Financial Services,358,367865.79
manipur,2019,3,Others,1945,2723638.65
manipur,2019,4,Recharge & bill payments,212136,44202546.57
manipur,2019,4,Peer-to-peer payments,211927,1123258478.45
manipur,2019,4,Merchant payments,23094,30486780.45
manipur,2019,4,Financial Services,548,240641.77
manipur,2019,4,Others,1639,2709234.86
manipur,2020,1,Peer-to-peer payments,451733,2458093401.74
manipur,2020,1,Recharge & bill payments,285234,62688260.38
manipur,2020,1,Merchant payments,78067,74202067.07
manipur,2020,1,Financial Services,622,354184.47
manipur,2020,1,Others,3145,3252467.22
manipur,2020,2,Peer-to-peer payments,533206,2980242535.08
manipur,2020,2,Recharge & bill payments,450830,107589094.3
manipur,2020,2,Merchant payments,92110,106540409.3
manipur,2020,2,Financial Services,1676,1457570.8
manipur,2020,2,Others,5246,3106603.33
manipur,2020,3,Peer-to-peer payments,774786,4301284799.33
manipur,2020,3,Recharge & bill payments,464659,113190539.15
manipur,2020,3,Merchant payments,170653,195132026.63
manipur,2020,3,Financial Services,1878,1593035.94
manipur,2020,3,Others,8192,4775719.81
manipur,2020,4,Peer-to-peer payments,892853,5172499337.53
manipur,2020,4,Recharge & bill payments,436450,114202616.35
manipur,2020,4,Merchant payments,289050,307902115.38
manipur,2020,4,Financial Services,1806,2448402.91
manipur,2020,4,Others,7693,5172086.28
manipur,2021,1,Peer-to-peer payments,1117829,6402367883.67
manipur,2021,1,Recharge & bill payments,796590,223955812.59
manipur,2021,1,Merchant payments,377280,433297594.14
manipur,2021,1,Financial Services,3398,4385333.18
manipur,2021,1,Others,8438,6280890.91
manipur,2021,2,Peer-to-peer payments,1372821,7041837917.79
manipur,2021,2,Recharge & bill payments,1187952,305103750.57
manipur,2021,2,Merchant payments,510734,531484849.49
manipur,2021,2,Financial Services,4165,4256098.23
manipur,2021,2,Others,10603,7145346.31
manipur,2021,3,Peer-to-peer payments,1819423,9134806594.53
manipur,2021,3,Recharge & bill payments,1368584,367664440.53
manipur,2021,3,Merchant payments,735707,889317377.09
manipur,2021,3,Financial Services,3460,5625517.98
manipur,2021,3,Others,14222,9447098.78
manipur,2021,4,Peer-to-peer payments,2199970,10998828287.53
manipur,2021,4,Recharge & bill payments,1451488,412791673.8
manipur,2021,4,Merchant payments,1013985,1229517397.46
manipur,2021,4,Financial Services,4671,5941100.58
manipur,2021,4,Others,17325,11393578.84
manipur,2022,1,Peer-to-peer payments,2517626,12169368063.41
manipur,2022,1,Recharge & bill payments,1528476,469035958.35
manipur,2022,1,Merchant payments,1247205,1489604137.21
manipur,2022,1,Financial Services,4878,6057615.53
manipur,2022,1,Others,15494,10435303.88
manipur,2022,2,Peer-to-peer payments,2843426,12704512238.81
manipur,2022,2,Merchant payments,1709547,1757831052.07
manipur,2022,2,Recharge & bill payments,1533778,448637966.72
manipur,2022,2,Financial Services,4069,4753628.56
manipur,2022,2,Others,14812,7175748.99
manipur,2022,3,Peer-to-peer payments,3127266,12927705072.14
manipur,2022,3,Merchant payments,1829741,2010460357.09
manipur,2022,3,Recharge & bill payments,1379911,432182393.84
manipur,2022,3,Financial Services,4524,4671353.41
manipur,2022,3,Others,11300,6411090.83
manipur,2022,4,Peer-to-peer payments,3259645,13133729481.47
manipur,2022,4,Merchant payments,1828984,2074698993.42
manipur,2022,4,Recharge & bill payments,1325391,406031254.08
manipur,2022,4,Financial Services,4691,5754919.96
manipur,2022,4,Others,9959,5742049.4
manipur,2023,1,Peer-to-peer payments,1703742,7281781083.0
manipur,2023,1,Merchant payments,933135,1083073192.0
manipur,2023,1,Recharge & bill payments,613398,214427498.0
manipur,2023,1,Financial Services,3529,3178295.0
manipur,2023,1,Others,4579,3104024.0
manipur,2023,2,Peer-to-peer payments,812842,3763543566.0
manipur,2023,2,Merchant payments,499534,569980400.0
manipur,2023,2,Recharge & bill payments,290239,127777535.0
manipur,2023,2,Financial Services,1849,1430976.0
manipur,2023,2,Others,1807,1144176.0
manipur,2023,3,Peer-to-peer payments,450548,3054677807.0
manipur,2023,3,Merchant payments,222132,418107590.0
manipur,2023,3,Recharge & bill payments,189582,131240898.0
manipur,2023,3,Financial Services,2290,3551704.0
manipur,2023,3,Others,926,708602.0
manipur,2023,4,Peer-to-peer payments,1098359,5690075337.0
manipur,2023,4,Merchant payments,638811,893960176.0
manipur,2023,4,Recharge & bill payments,368865,209606825.0
manipur,2023,4,Financial Services,4438,5093670.0
manipur,2023,4,Others,2727,1589290.0
manipur,2024,1,Peer-to-peer payments,1925478,7502533003.0
manipur,2024,1,Merchant payments,1303360,1446015880.0
manipur,2024,1,Recharge & bill payments,607751,282103846.0
manipur,2024,1,Financial Services,4717,9906854.0
manipur,2024,1,Others,4258,2413740.0
manipur,2024,2,Peer-to-peer payments,2518131,8860962120.0
manipur,2024,2,Merchant payments,1895872,1727175316.0
manipur,2024,2,Recharge & bill payments,640058,297356354.0
manipur,2024,2,Financial Services,5784,9375969.0
manipur,2024,2,Others,3479,3131034.0
manipur,2024,3,Peer-to-peer payments,2964825,9398509217.0
manipur,2024,3,Merchant payments,2085364,1932267978.0
manipur,2024,3,Recharge & bill payments,637582,324563249.0
manipur,2024,3,Financial Services,9458,12782236.0
manipur,2024,3,Others,2867,3394151.0
manipur,2024,4,Peer-to-peer payments,3016585,9734628510.0
manipur,2024,4,Merchant payments,2146946,1983154393.0
manipur,2024,4,Recharge & bill payments,562071,321860417.0
manipur,2024,4,Financial Services,22114,18353627.0
manipur,2024,4,Others,2707,3711609.0
meghalaya,2018,1,Recharge & bill payments,31857,6028476.15
meghalaya,2018,1,Peer-to-peer payments,13274,55943496.52
meghalaya,2018,1,Merchant payments,1605,2395888.44
meghalaya,2018,1,Financial Services,532,144318.25
meghalaya,2018,1,Others,2303,1738080.43
meghalaya,2018,2,Recharge & bill payments,42625,9657896.16
meghalaya,2018,2,Peer-to-peer payments,19894,101140464.66
meghalaya,2018,2,Merchant payments,2929,3663446.44
meghalaya,2018,2,Financial Services,592,580648.34
meghalaya,2018,2,Others,1817,1962212.24
meghalaya,2018,3,Recharge & bill payments,60625,14231601.45
meghalaya,2018,3,Peer-to-peer payments,40832,187460582.06
meghalaya,2018,3,Merchant payments,5802,5458930.69
meghalaya,2018,3,Financial Services,748,552674.58
meghalaya,2018,3,Others,2283,2149872.76
meghalaya,2018,4,Recharge & bill payments,82962,18100891.64
meghalaya,2018,4,Peer-to-peer payments,58952,301941442.71
meghalaya,2018,4,Merchant payments,15768,14434314.19
meghalaya,2018,4,Financial Services,763,190875.19
meghalaya,2018,4,Others,2687,2918155.28
meghalaya,2019,1,Recharge & bill payments,98817,23006751.8
meghalaya,2019,1,Peer-to-peer payments,90694,358932132.1
meghalaya,2019,1,Merchant payments,16073,14297275.23
meghalaya,2019,1,Financial Services,659,62335.06
meghalaya,2019,1,Others,2498,2738667.96
meghalaya,2019,2,Recharge & bill payments,108812,27248605.43
meghalaya,2019,2,Peer-to-peer payments,97407,446537199.17
meghalaya,2019,2,Merchant payments,22588,15600927.01
meghalaya,2019,2,Financial Services,460,106800.75
meghalaya,2019,2,Others,3019,3437756.74
meghalaya,2019,3,Recharge & bill payments,155949,38916251.42
meghalaya,2019,3,Peer-to-peer payments,116168,546221812.69
meghalaya,2019,3,Merchant payments,31201,23461321.89
meghalaya,2019,3,Financial Services,421,584192.95
meghalaya,2019,3,Others,2811,3035023.2
meghalaya,2019,4,Recharge & bill payments,175084,43611775.03
meghalaya,2019,4,Peer-to-peer payments,163734,670870023.43
meghalaya,2019,4,Merchant payments,24430,25344714.51
meghalaya,2019,4,Financial Services,382,124511.64
meghalaya,2019,4,Others,2351,2485447.19
meghalaya,2020,1,Recharge & bill payments,226214,59666071.22
meghalaya,2020,1,Peer-to-peer payments,216022,1013733312.39
meghalaya,2020,1,Merchant payments,57245,44125206.35
meghalaya,2020,1,Financial Services,473,402779.89
meghalaya,2020,1,Others,2329,2207471.06
meghalaya,2020,2,Recharge & bill payments,382662,100570200.25
meghalaya,2020,2,Peer-to-peer payments,202270,998750895.91
meghalaya,2020,2,Merchant payments,46014,48980521.42
meghalaya,2020,2,Financial Services,1186,2944583.11
meghalaya,2020,2,Others,3263,2488953.64
meghalaya,2020,3,Recharge & bill payments,342484,97662913.13
meghalaya,2020,3,Peer-to-peer payments,194448,1065012681.71
meghalaya,2020,3,Merchant payments,55595,67511647.13
meghalaya,2020,3,Financial Services,1587,4049966.81
meghalaya,2020,3,Others,3465,2821792.59
meghalaya,2020,4,Recharge & bill payments,350006,102794647.76
meghalaya,2020,4,Peer-to-peer payments,286252,1579858348.07
meghalaya,2020,4,Merchant payments,111471,115136797.59
meghalaya,2020,4,Financial Services,1809,2774557.11
meghalaya,2020,4,Others,4470,3678221.67
meghalaya,2021,1,Peer-to-peer payments,326993,1794745857.32
meghalaya,2021,1,Recharge & bill payments,306634,106098525.66
meghalaya,2021,1,Merchant payments,108805,147747773.02
meghalaya,2021,1,Financial Services,1777,3981898.05
meghalaya,2021,1,Others,3437,2941223.95
meghalaya,2021,2,Recharge & bill payments,389959,129031455.71
meghalaya,2021,2,Peer-to-peer payments,366411,1885041503.8
meghalaya,2021,2,Merchant payments,147406,173894963.0
meghalaya,2021,2,Financial Services,1766,2306496.85
meghalaya,2021,2,Others,4052,3342835.53
meghalaya,2021,3,Peer-to-peer payments,473274,2348008593.22
meghalaya,2021,3,Recharge & bill payments,418429,144363692.75
meghalaya,2021,3,Merchant payments,199427,270311210.89
meghalaya,2021,3,Financial Services,1556,2379067.12
meghalaya,2021,3,Others,5045,3937887.55
meghalaya,2021,4,Peer-to-peer payments,669693,3233210261.73
meghalaya,2021,4,Recharge & bill payments,447310,165277548.46
meghalaya,2021,4,Merchant payments,314445,442464385.04
meghalaya,2021,4,Financial Services,1989,2464327.92
meghalaya,2021,4,Others,6756,5348877.04
meghalaya,2022,1,Peer-to-peer payments,801009,3899172008.7
meghalaya,2022,1,Recharge & bill payments,459530,192026788.6
meghalaya,2022,1,Merchant payments,405859,563004043.93
meghalaya,2022,1,Financial Services,2134,3019251.86
meghalaya,2022,1,Others,6218,5116238.24
meghalaya,2022,2,Peer-to-peer payments,977816,4359000096.16
meghalaya,2022,2,Merchant payments,591364,714995836.6
meghalaya,2022,2,Recharge & bill payments,467745,200896879.69
meghalaya,2022,2,Financial Services,1880,2406087.1
meghalaya,2022,2,Others,5844,4192522.34
meghalaya,2022,3,Peer-to-peer payments,2050942,7796315453.51
meghalaya,2022,3,Merchant payments,1486098,1468318733.14
meghalaya,2022,3,Recharge & bill payments,810017,330230375.93
meghalaya,2022,3,Financial Services,3504,3106775.39
meghalaya,2022,3,Others,8604,5329459.17
meghalaya,2022,4,Peer-to-peer payments,1901671,7328913724.33
meghalaya,2022,4,Merchant payments,1334431,1381013596.83
meghalaya,2022,4,Recharge & bill payments,685678,278377945.43
meghalaya,2022,4,Financial Services,3544,3564357.12
meghalaya,2022,4,Others,7124,4671532.63
meghalaya,2023,1,Peer-to-peer payments,2111009,8309060918.0
meghalaya,2023,1,Merchant payments,1232691,1407372935.0
meghalaya,2023,1,Recharge & bill payments,810151,358800191.0
meghalaya,2023,1,Financial Services,3991,4692287.0
meghalaya,2023,1,Others,6863,4914284.0
meghalaya,2023,2,Peer-to-peer payments,2509275,8997569260.0
meghalaya,2023,2,Merchant payments,1701913,1698962028.0
meghalaya,2023,2,Recharge & bill payments,855108,378639410.0
meghalaya,2023,2,Financial Services,4075,4633858.0
meghalaya,2023,2,Others,6841,4701930.0
meghalaya,2023,3,Peer-to-peer payments,2926582,9081363888.0
meghalaya,2023,3,Merchant payments,2199365,1940467487.0
meghalaya,2023,3,Recharge & bill payments,893594,376288929.0
meghalaya,2023,3,Financial Services,4709,4394372.0
meghalaya,2023,3,Others,5592,4118404.0
meghalaya,2023,4,Peer-to-peer payments,3588204,11051189244.0
meghalaya,2023,4,Merchant payments,2747430,2399606416.0
meghalaya,2023,4,Recharge & bill payments,919773,412031812.0
meghalaya,2023,4,Financial Services,6221,6157396.0
meghalaya,2023,4,Others,6756,4073824.0
meghalaya,2024,1,Peer-to-peer payments,4141676,12376963890.0
meghalaya,2024,1,Merchant payments,3366756,2796689522.0
meghalaya,2024,1,Recharge & bill payments,1011922,444032559.0
meghalaya,2024,1,Financial Services,5705,8055532.0
meghalaya,2024,1,Others,5203,3563155.0
meghalaya,2024,2,Merchant payments,5265188,3372146485.0
meghalaya,2024,2,Peer-to-peer payments,4738246,12947440379.0
meghalaya,2024,2,Recharge & bill payments,1072381,456611422.0
